date,gov_id,gov_name,region,mean_ndvi,std_ndvi,mean_ndmi,healthy_pct,cloud_pct,confidence,scene_id
2022-01-30,tunis,Tunis,north,0.3423,0.2567,0.0846,41.94,0.0,0.024,S2B_32SPF_20220130_1_L2A
2022-02-09,tunis,Tunis,north,0.2956,0.2295,0.0548,33.36,0.1,0.999,S2B_32SPF_20220209_0_L2A
2022-03-29,tunis,Tunis,north,0.2632,0.1961,0.0512,32.89,4.7,0.953,S2A_32SPF_20220329_0_L2A
2022-04-08,tunis,Tunis,north,0.2620,0.2016,0.0203,28.53,0.0,1.000,S2A_32SNF_20220408_0_L2A
2022-05-15,tunis,Tunis,north,0.1944,0.1750,-0.0495,8.62,0.0,1.000,S2A_32SNF_20220515_0_L2A
2022-06-24,tunis,Tunis,north,0.1538,0.1125,-0.0595,5.34,0.1,0.999,S2A_32SNF_20220624_0_L2A
2022-07-17,tunis,Tunis,north,0.1654,0.1388,-0.0607,6.19,0.0,1.000,S2A_32SNF_20220717_0_L2A
2022-08-26,tunis,Tunis,north,0.1490,0.1225,-0.0801,4.60,0.0,1.000,S2A_32SNF_20220826_0_L2A
2022-09-10,tunis,Tunis,north,0.1700,0.1782,-0.0911,5.83,0.0,1.000,S2B_32SPF_20220910_0_L2A
2022-10-20,tunis,Tunis,north,0.1737,0.1302,-0.0537,7.64,0.0,1.000,S2B_32SNF_20221020_0_L2A
2022-11-14,tunis,Tunis,north,0.1967,0.1550,-0.0490,10.08,0.0,1.000,S2A_32SNF_20221114_0_L2A
2022-12-04,tunis,Tunis,north,0.2462,0.1769,0.0167,23.67,0.0,1.000,S2A_32SNF_20221204_0_L2A
2023-01-08,tunis,Tunis,north,0.2516,0.1952,-0.0001,22.38,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-19,tunis,Tunis,north,0.2417,0.1852,0.0084,22.77,0.0,1.000,S2A_32SNF_20230219_0_L2A
2023-03-24,tunis,Tunis,north,0.2189,0.1667,-0.0195,16.28,0.0,1.000,S2A_32SNF_20230324_0_L2A
2023-04-08,tunis,Tunis,north,0.2236,0.1634,-0.0141,14.68,0.0,1.000,S2B_32SPF_20230408_0_L2A
2023-05-28,tunis,Tunis,north,0.1769,0.1376,-0.0568,6.56,20.2,0.798,S2B_32SNF_20230528_0_L2A
2023-06-22,tunis,Tunis,north,0.1693,0.1124,-0.0471,5.55,4.4,0.956,S2A_32SNF_20230622_1_L2A
2023-07-14,tunis,Tunis,north,0.1385,0.0933,-0.0659,3.69,0.0,1.000,S2B_32SNF_20230714_0_L2A
2023-08-16,tunis,Tunis,north,0.1519,0.1280,-0.0737,5.23,0.0,1.000,S2B_32SNF_20230816_0_L2A
2023-09-15,tunis,Tunis,north,0.1447,0.1418,-0.0929,4.86,0.0,1.000,S2B_32SPF_20230915_0_L2A
2023-10-10,tunis,Tunis,north,0.1407,0.1133,-0.0773,4.93,0.0,1.000,S2A_32SNF_20231010_0_L2A
2023-11-14,tunis,Tunis,north,0.1714,0.1438,-0.0696,7.71,0.1,0.999,S2B_32SPF_20231114_0_L2A
2023-12-26,tunis,Tunis,north,0.2319,0.1792,-0.0048,18.37,0.0,1.000,S2A_32SNF_20231226_0_L2A
2024-01-25,tunis,Tunis,north,0.2594,0.2111,0.0149,25.46,0.1,0.999,S2A_32SNF_20240125_0_L2A
2024-02-04,tunis,Tunis,north,0.2830,0.2280,0.0440,30.59,0.1,0.999,S2A_32SPF_20240204_0_L2A
2024-03-30,tunis,Tunis,north,0.1994,0.1030,0.0477,18.36,7.6,0.924,S2B_32SNF_20240330_0_L2A
2024-04-04,tunis,Tunis,north,0.2336,0.1680,0.0046,22.76,0.1,0.999,S2A_32SNF_20240404_1_L2A
2024-05-12,tunis,Tunis,north,0.1783,0.1419,-0.0632,5.91,0.0,1.000,S2B_32SNF_20240512_0_L2A
2024-06-26,tunis,Tunis,north,0.1513,0.1142,-0.0721,4.20,3.2,0.968,S2A_32SNF_20240626_0_L2A
2024-07-31,tunis,Tunis,north,0.1458,0.1151,-0.0694,4.74,0.0,1.000,S2B_32SNF_20240731_0_L2A
2024-08-25,tunis,Tunis,north,0.1571,0.1344,-0.0667,5.91,0.0,1.000,S2A_32SNF_20240825_0_L2A
2024-09-01,tunis,Tunis,north,,,,,0.0,,S2A_32SNF_20240901_0_L2A
2024-10-01,tunis,Tunis,north,0.1719,0.1680,-0.0485,8.63,0.0,1.000,S2A_32SNF_20241001_0_L2A
2024-11-25,tunis,Tunis,north,0.2323,0.1793,-0.0151,17.70,0.0,1.000,S2B_32SNF_20241125_0_L2A
2024-12-10,tunis,Tunis,north,0.2591,0.1995,0.0172,25.15,0.1,0.999,S2A_32SNF_20241210_0_L2A
2025-01-24,tunis,Tunis,north,0.2773,0.2201,0.0409,30.68,0.1,0.999,S2B_32SNF_20250124_0_L2A
2025-02-16,tunis,Tunis,north,0.3204,0.2431,0.0796,36.98,1.3,0.987,S2B_32SPF_20250216_0_L2A
2025-03-15,tunis,Tunis,north,0.2452,0.1542,0.0691,30.04,0.2,0.998,S2B_32SNF_20250315_0_L2A
2025-04-19,tunis,Tunis,north,0.2571,0.2048,0.0157,27.64,0.1,0.999,S2C_32SNF_20250419_0_L2A
2025-05-31,tunis,Tunis,north,0.1951,0.1435,-0.0417,9.08,0.0,1.000,S2A_32SNF_20250531_0_L2A
2025-06-23,tunis,Tunis,north,0.1907,0.1426,-0.0460,9.13,0.0,1.000,S2B_32SPF_20250623_1_L2A
2025-07-23,tunis,Tunis,north,0.1504,0.1110,-0.0781,4.35,0.0,1.000,S2A_32SNF_20250723_0_L2A
2025-08-25,tunis,Tunis,north,0.1659,0.1374,-0.0764,6.09,0.0,1.000,S2B_32SNF_20250825_0_L2A
2025-09-01,tunis,Tunis,north,0.1676,0.1379,-0.0708,5.99,0.0,1.000,S2A_32SNF_20250901_0_L2A
2025-10-08,tunis,Tunis,north,0.1792,0.1484,-0.0619,7.84,10.3,0.897,S2A_32SNF_20251008_0_L2A
2025-11-30,tunis,Tunis,north,0.2220,0.1658,-0.0281,13.37,0.0,1.000,S2A_32SNF_20251130_1_L2A
2025-12-08,tunis,Tunis,north,0.2058,0.1683,-0.0549,11.12,5.7,0.943,S2C_32SNF_20251208_0_L2A
2026-01-09,tunis,Tunis,north,0.2858,0.2187,0.0183,27.92,0.0,1.000,S2A_32SNF_20260109_0_L2A
2026-02-26,tunis,Tunis,north,0.2916,0.2280,0.0313,31.65,0.0,1.000,S2C_32SNF_20260226_0_L2A
2026-03-18,tunis,Tunis,north,0.2977,0.2327,0.0529,34.21,17.8,0.822,S2C_32SNF_20260318_0_L2A
2026-04-07,tunis,Tunis,north,0.3007,0.2324,0.0505,34.26,0.0,1.000,S2C_32SNF_20260407_0_L2A
2026-05-29,tunis,Tunis,north,0.2013,0.1491,-0.0316,12.22,0.0,1.000,S2B_32SPF_20260529_0_L2A
2026-06-18,tunis,Tunis,north,0.1996,0.1517,-0.0147,11.52,0.0,1.000,S2B_32SNF_20260618_0_L2A
2026-07-25,tunis,Tunis,north,0.1554,0.1262,-0.0616,5.81,0.0,1.000,S2A_32SNF_20260725_0_L2A
2026-08-20,tunis,Tunis,north,0.1629,0.1370,-0.0729,6.25,0.0,1.000,S2B_32SNF_20260820_0_L2A
2022-01-05,ariana,Ariana,north,0.4358,0.2230,0.0724,55.30,3.0,0.710,S2A_32SPG_20220105_0_L2A
2022-02-09,ariana,Ariana,north,0.4402,0.2448,0.1388,61.34,0.0,0.991,S2B_32SPG_20220209_0_L2A
2022-03-24,ariana,Ariana,north,,,,,43.0,,S2B_32SPG_20220324_0_L2A
2022-04-08,ariana,Ariana,north,0.4663,0.2664,0.1328,58.83,0.0,1.000,S2A_32SNF_20220408_0_L2A
2022-05-15,ariana,Ariana,north,0.2570,0.1698,-0.0687,12.22,0.0,1.000,S2A_32SNF_20220515_0_L2A
2022-06-24,ariana,Ariana,north,0.1434,0.0650,-0.1467,0.41,0.0,0.999,S2A_32SPG_20220624_0_L2A
2022-07-04,ariana,Ariana,north,0.1415,0.0608,-0.1430,0.33,0.0,1.000,S2A_32SPG_20220704_0_L2A
2022-08-26,ariana,Ariana,north,0.1569,0.1002,-0.1390,2.27,0.0,1.000,S2A_32SNF_20220826_0_L2A
2022-09-10,ariana,Ariana,north,0.1322,0.0649,-0.1709,0.18,0.0,0.999,S2B_32SPG_20220910_0_L2A
2022-10-20,ariana,Ariana,north,0.1891,0.1128,-0.1238,4.74,0.0,1.000,S2B_32SNF_20221020_0_L2A
2022-11-14,ariana,Ariana,north,0.2197,0.1424,-0.1101,8.33,0.0,1.000,S2A_32SNF_20221114_0_L2A
2022-12-04,ariana,Ariana,north,0.3084,0.1787,-0.0072,28.47,0.0,1.000,S2A_32SNF_20221204_0_L2A
2023-01-08,ariana,Ariana,north,0.4161,0.2543,0.0614,45.44,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-19,ariana,Ariana,north,0.4418,0.2723,0.1254,52.70,0.0,1.000,S2A_32SNF_20230219_0_L2A
2023-03-24,ariana,Ariana,north,0.3904,0.2460,0.0560,42.20,0.0,1.000,S2A_32SNF_20230324_0_L2A
2023-04-08,ariana,Ariana,north,0.2829,0.1876,0.0048,25.05,0.0,1.000,S2B_32SPF_20230408_0_L2A
2023-05-10,ariana,Ariana,north,,,,,55.6,,S2A_32SNG_20230510_0_L2A
2023-06-29,ariana,Ariana,north,0.1572,0.0909,-0.1945,0.67,0.0,1.000,S2A_32SNG_20230629_0_L2A
2023-07-24,ariana,Ariana,north,0.1353,0.0562,-0.1403,0.32,0.0,1.000,S2B_32SPG_20230724_0_L2A
2023-08-16,ariana,Ariana,north,0.1521,0.0964,-0.1443,1.96,0.0,1.000,S2B_32SNF_20230816_0_L2A
2023-09-10,ariana,Ariana,north,0.1215,0.0628,-0.1788,0.55,0.0,1.000,S2A_32SNG_20230910_1_L2A
2023-10-12,ariana,Ariana,north,0.1317,0.0593,-0.1635,0.48,0.0,0.998,S2B_32SPG_20231012_0_L2A
2023-11-14,ariana,Ariana,north,0.1680,0.1294,-0.1123,5.57,0.0,1.000,S2B_32SPF_20231114_0_L2A
2023-12-26,ariana,Ariana,north,0.2904,0.1630,-0.0398,18.19,0.0,1.000,S2A_32SNF_20231226_0_L2A
2024-01-25,ariana,Ariana,north,0.4202,0.2567,0.0684,47.36,0.0,1.000,S2A_32SNF_20240125_0_L2A
2024-02-04,ariana,Ariana,north,0.3496,0.2462,0.0689,39.53,3.4,0.966,S2A_32SPF_20240204_0_L2A
2024-03-30,ariana,Ariana,north,0.3012,0.1263,0.0763,43.84,2.9,0.923,S2B_32SPG_20240330_0_L2A
2024-04-04,ariana,Ariana,north,0.3446,0.1903,0.0342,42.33,0.0,1.000,S2A_32SNF_20240404_1_L2A
2024-05-12,ariana,Ariana,north,0.1615,0.0714,-0.1484,1.11,0.0,0.999,S2B_32SPG_20240512_0_L2A
2024-06-28,ariana,Ariana,north,0.1225,0.0452,-0.1280,0.31,0.1,0.999,S2B_32SPG_20240628_0_L2A
2024-07-31,ariana,Ariana,north,0.1440,0.0871,-0.1331,1.73,0.0,1.000,S2B_32SNF_20240731_0_L2A
2024-08-25,ariana,Ariana,north,0.1461,0.0925,-0.1452,1.72,0.0,1.000,S2A_32SNF_20240825_0_L2A
2024-09-01,ariana,Ariana,north,,,,,0.0,,S2A_32SNG_20240901_0_L2A
2024-10-01,ariana,Ariana,north,0.1278,0.0615,-0.1796,0.47,0.0,0.997,S2A_32SPG_20241001_0_L2A
2024-11-25,ariana,Ariana,north,0.2827,0.1810,-0.0509,20.20,0.1,0.999,S2B_32SNF_20241125_0_L2A
2024-12-10,ariana,Ariana,north,0.3290,0.2058,0.0045,32.09,0.1,0.999,S2A_32SNF_20241210_0_L2A
2025-01-24,ariana,Ariana,north,0.4546,0.2622,0.1314,58.11,0.0,1.000,S2B_32SNF_20250124_0_L2A
2025-02-16,ariana,Ariana,north,0.4158,0.2706,0.1685,52.89,0.5,0.995,S2B_32SPF_20250216_0_L2A
2025-03-20,ariana,Ariana,north,0.5915,0.2576,0.2664,79.68,0.2,0.998,S2C_32SNG_20250320_0_L2A
2025-04-29,ariana,Ariana,north,0.3098,0.1353,-0.0012,32.68,0.0,0.993,S2C_32SPG_20250429_0_L2A
2025-05-19,ariana,Ariana,north,0.2031,0.0899,-0.1233,3.15,0.0,0.997,S2C_32SPG_20250519_0_L2A
2025-06-13,ariana,Ariana,north,0.1714,0.0707,-0.1459,0.89,0.0,0.998,S2B_32SPG_20250613_1_L2A
2025-07-20,ariana,Ariana,north,0.1330,0.0659,-0.1623,0.30,0.0,1.000,S2A_32SPG_20250720_0_L2A
2025-08-25,ariana,Ariana,north,0.1722,0.1111,-0.1268,2.80,0.0,1.000,S2B_32SNF_20250825_0_L2A
2025-09-01,ariana,Ariana,north,0.1744,0.1122,-0.1258,2.62,0.0,1.000,S2A_32SNF_20250901_0_L2A
2025-10-08,ariana,Ariana,north,0.2024,0.1322,-0.1211,5.50,9.6,0.904,S2A_32SNF_20251008_0_L2A
2025-11-30,ariana,Ariana,north,0.2657,0.1675,-0.0498,17.18,0.0,1.000,S2A_32SNF_20251130_1_L2A
2025-12-08,ariana,Ariana,north,0.2514,0.1673,-0.0846,13.77,8.8,0.912,S2C_32SNF_20251208_0_L2A
2026-01-09,ariana,Ariana,north,0.4452,0.2430,0.0778,52.40,0.0,1.000,S2A_32SNF_20260109_0_L2A
2026-02-26,ariana,Ariana,north,0.4802,0.2615,0.1477,63.21,0.0,1.000,S2C_32SNF_20260226_0_L2A
2026-03-08,ariana,Ariana,north,0.5615,0.2489,0.2299,79.43,11.4,0.886,S2C_32SNG_20260308_0_L2A
2026-04-07,ariana,Ariana,north,0.6169,0.2631,0.3164,82.29,0.0,1.000,S2C_32SNG_20260407_0_L2A
2026-05-24,ariana,Ariana,north,0.2124,0.0943,-0.0744,4.70,0.0,0.995,S2C_32SPG_20260524_0_L2A
2026-06-18,ariana,Ariana,north,0.2106,0.1070,-0.0691,6.34,0.0,1.000,S2B_32SNF_20260618_0_L2A
2026-07-25,ariana,Ariana,north,0.1663,0.1058,-0.0964,2.94,0.0,1.000,S2A_32SNF_20260725_0_L2A
2026-08-20,ariana,Ariana,north,0.1714,0.1087,-0.1139,3.08,0.0,1.000,S2B_32SNF_20260820_0_L2A
2022-01-30,ben-arous,Ben Arous,north,0.5264,0.2410,0.1413,68.26,0.9,0.991,S2B_32SPF_20220130_1_L2A
2022-02-09,ben-arous,Ben Arous,north,0.5176,0.2443,0.1362,67.14,0.0,1.000,S2B_32SPF_20220209_0_L2A
2022-03-29,ben-arous,Ben Arous,north,0.4664,0.2232,0.1156,68.86,13.4,0.866,S2A_32SPF_20220329_0_L2A
2022-04-08,ben-arous,Ben Arous,north,0.4580,0.2206,0.0887,60.16,0.0,1.000,S2A_32SNF_20220408_0_L2A
2022-05-15,ben-arous,Ben Arous,north,0.2261,0.1458,-0.1131,5.71,0.0,1.000,S2A_32SNF_20220515_0_L2A
2022-06-24,ben-arous,Ben Arous,north,0.1715,0.1103,-0.1228,4.49,0.0,1.000,S2A_32SNF_20220624_0_L2A
2022-07-17,ben-arous,Ben Arous,north,0.1737,0.1267,-0.1293,4.86,0.0,1.000,S2A_32SNF_20220717_0_L2A
2022-08-26,ben-arous,Ben Arous,north,0.1677,0.1223,-0.1455,4.36,0.0,1.000,S2A_32SNF_20220826_0_L2A
2022-09-10,ben-arous,Ben Arous,north,0.2383,0.1890,-0.1301,10.93,0.0,1.000,S2B_32SPF_20220910_0_L2A
2022-10-20,ben-arous,Ben Arous,north,0.2234,0.1441,-0.1212,7.74,0.0,1.000,S2B_32SNF_20221020_0_L2A
2022-11-14,ben-arous,Ben Arous,north,0.2433,0.1556,-0.1135,9.78,0.0,1.000,S2A_32SNF_20221114_0_L2A
2022-12-04,ben-arous,Ben Arous,north,0.3065,0.1729,-0.0391,24.86,0.0,1.000,S2A_32SNF_20221204_0_L2A
2023-01-08,ben-arous,Ben Arous,north,0.3022,0.1793,-0.0671,17.89,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-19,ben-arous,Ben Arous,north,0.2940,0.1735,-0.0561,19.28,0.0,1.000,S2A_32SNF_20230219_0_L2A
2023-03-24,ben-arous,Ben Arous,north,0.2698,0.1512,-0.0744,12.32,0.0,1.000,S2A_32SNF_20230324_0_L2A
2023-04-08,ben-arous,Ben Arous,north,0.3191,0.1792,-0.0433,23.24,0.0,1.000,S2B_32SPF_20230408_0_L2A
2023-05-28,ben-arous,Ben Arous,north,0.2007,0.1333,-0.1342,5.15,4.2,0.958,S2B_32SNF_20230528_0_L2A
2023-06-22,ben-arous,Ben Arous,north,0.2241,0.1263,-0.0871,8.09,0.6,0.994,S2A_32SNF_20230622_1_L2A
2023-07-14,ben-arous,Ben Arous,north,0.1616,0.1019,-0.1282,4.22,0.0,1.000,S2B_32SNF_20230714_0_L2A
2023-08-16,ben-arous,Ben Arous,north,0.1350,0.1014,-0.1124,2.80,0.0,0.343,S2B_32SNF_20230816_0_L2A
2023-09-15,ben-arous,Ben Arous,north,0.2085,0.1714,-0.1284,9.77,0.0,1.000,S2B_32SPF_20230915_0_L2A
2023-10-10,ben-arous,Ben Arous,north,0.1594,0.1179,-0.1491,4.27,0.0,1.000,S2A_32SNF_20231010_0_L2A
2023-11-14,ben-arous,Ben Arous,north,0.2373,0.1741,-0.1102,13.26,0.0,1.000,S2B_32SPF_20231114_0_L2A
2023-12-26,ben-arous,Ben Arous,north,0.3073,0.1898,-0.0334,23.77,0.0,1.000,S2A_32SNF_20231226_0_L2A
2024-01-25,ben-arous,Ben Arous,north,0.4409,0.2549,0.0677,49.70,0.0,1.000,S2A_32SNF_20240125_0_L2A
2024-02-04,ben-arous,Ben Arous,north,0.5012,0.2618,0.1253,61.23,0.0,1.000,S2A_32SPF_20240204_0_L2A
2024-03-30,ben-arous,Ben Arous,north,0.4080,0.1640,0.1611,71.64,2.2,0.978,S2B_32SNF_20240330_0_L2A
2024-04-04,ben-arous,Ben Arous,north,0.4480,0.2236,0.1116,61.21,0.0,1.000,S2A_32SNF_20240404_1_L2A
2024-05-12,ben-arous,Ben Arous,north,0.2512,0.1506,-0.0984,8.62,0.0,1.000,S2B_32SNF_20240512_0_L2A
2024-06-26,ben-arous,Ben Arous,north,0.1843,0.1187,-0.1240,5.03,0.0,1.000,S2A_32SNF_20240626_0_L2A
2024-07-31,ben-arous,Ben Arous,north,0.1660,0.1129,-0.1296,4.53,0.0,1.000,S2B_32SNF_20240731_0_L2A
2024-08-25,ben-arous,Ben Arous,north,0.1780,0.1256,-0.1424,4.92,0.0,1.000,S2A_32SNF_20240825_0_L2A
2024-09-01,ben-arous,Ben Arous,north,,,,,0.0,,S2A_32SNF_20240901_0_L2A
2024-10-01,ben-arous,Ben Arous,north,0.1903,0.1481,-0.1373,6.24,0.0,1.000,S2A_32SNF_20241001_0_L2A
2024-11-25,ben-arous,Ben Arous,north,0.3148,0.2055,-0.0561,23.74,0.0,1.000,S2B_32SNF_20241125_0_L2A
2024-12-10,ben-arous,Ben Arous,north,0.3543,0.2172,-0.0117,33.02,0.0,1.000,S2A_32SNF_20241210_0_L2A
2025-01-24,ben-arous,Ben Arous,north,0.4812,0.2355,0.1156,63.50,0.0,1.000,S2B_32SNF_20250124_0_L2A
2025-02-16,ben-arous,Ben Arous,north,0.5829,0.2577,0.2094,76.34,5.1,0.949,S2B_32SPF_20250216_0_L2A
2025-03-15,ben-arous,Ben Arous,north,0.5058,0.2023,0.2214,79.83,0.0,1.000,S2B_32SNF_20250315_0_L2A
2025-04-19,ben-arous,Ben Arous,north,0.4441,0.2213,0.0806,58.84,0.0,1.000,S2C_32SNF_20250419_0_L2A
2025-05-31,ben-arous,Ben Arous,north,0.2369,0.1316,-0.1001,7.60,0.0,1.000,S2A_32SNF_20250531_0_L2A
2025-06-23,ben-arous,Ben Arous,north,0.2620,0.1572,-0.0966,14.73,0.0,1.000,S2B_32SPF_20250623_1_L2A
2025-07-23,ben-arous,Ben Arous,north,0.1766,0.1092,-0.1315,4.45,0.0,1.000,S2A_32SNF_20250723_0_L2A
2025-08-25,ben-arous,Ben Arous,north,0.1933,0.1347,-0.1296,5.47,0.0,1.000,S2B_32SNF_20250825_0_L2A
2025-09-01,ben-arous,Ben Arous,north,0.1961,0.1392,-0.1249,5.39,0.0,1.000,S2A_32SNF_20250901_0_L2A
2025-10-08,ben-arous,Ben Arous,north,0.2140,0.1554,-0.1341,6.67,0.0,1.000,S2A_32SNF_20251008_0_L2A
2025-11-30,ben-arous,Ben Arous,north,0.2634,0.1724,-0.1021,12.47,0.0,1.000,S2A_32SNF_20251130_1_L2A
2025-12-08,ben-arous,Ben Arous,north,0.2392,0.1709,-0.1279,9.74,6.5,0.935,S2C_32SNF_20251208_0_L2A
2026-01-09,ben-arous,Ben Arous,north,0.3900,0.2164,0.0018,35.32,0.0,1.000,S2A_32SNF_20260109_0_L2A
2026-02-26,ben-arous,Ben Arous,north,0.5293,0.2580,0.1483,67.68,0.0,1.000,S2C_32SNF_20260226_0_L2A
2026-03-18,ben-arous,Ben Arous,north,0.5819,0.2625,0.2179,76.39,2.5,0.975,S2C_32SNF_20260318_0_L2A
2026-04-07,ben-arous,Ben Arous,north,0.5710,0.2712,0.2149,73.64,0.0,1.000,S2C_32SNF_20260407_0_L2A
2026-05-29,ben-arous,Ben Arous,north,0.3016,0.1612,-0.0350,23.52,0.0,1.000,S2B_32SPF_20260529_0_L2A
2026-06-18,ben-arous,Ben Arous,north,0.2321,0.1295,-0.0765,8.13,0.0,1.000,S2B_32SNF_20260618_0_L2A
2026-07-25,ben-arous,Ben Arous,north,0.1855,0.1241,-0.0957,5.13,0.0,1.000,S2A_32SNF_20260725_0_L2A
2026-08-20,ben-arous,Ben Arous,north,0.2002,0.1469,-0.1259,6.06,0.0,1.000,S2B_32SNF_20260820_0_L2A
2022-01-30,manouba,Manouba,north,0.6104,0.2159,0.2059,82.57,0.0,1.000,S2B_32SNF_20220130_1_L2A
2022-02-09,manouba,Manouba,north,0.6007,0.2387,0.2125,80.16,0.0,1.000,S2B_32SNF_20220209_0_L2A
2022-03-24,manouba,Manouba,north,0.6236,0.2314,0.2350,82.45,34.2,0.658,S2B_32SNF_20220324_0_L2A
2022-04-08,manouba,Manouba,north,0.5302,0.2228,0.1455,71.41,0.0,1.000,S2A_32SNF_20220408_0_L2A
2022-05-15,manouba,Manouba,north,0.2400,0.1391,-0.1135,7.68,0.0,1.000,S2A_32SNF_20220515_0_L2A
2022-06-24,manouba,Manouba,north,0.1742,0.1015,-0.1301,4.51,0.0,1.000,S2A_32SNF_20220624_0_L2A
2022-07-17,manouba,Manouba,north,0.1767,0.1168,-0.1315,5.02,0.0,1.000,S2A_32SNF_20220717_0_L2A
2022-08-26,manouba,Manouba,north,0.1676,0.1100,-0.1545,3.79,0.0,1.000,S2A_32SNF_20220826_0_L2A
2022-09-10,manouba,Manouba,north,0.1657,0.1091,-0.1632,3.61,0.0,1.000,S2B_32SNF_20220910_0_L2A
2022-10-20,manouba,Manouba,north,0.2241,0.1279,-0.1304,7.70,0.0,1.000,S2B_32SNF_20221020_0_L2A
2022-11-14,manouba,Manouba,north,0.2518,0.1518,-0.1282,10.64,0.0,1.000,S2A_32SNF_20221114_0_L2A
2022-12-04,manouba,Manouba,north,0.3621,0.1871,-0.0131,36.35,0.0,1.000,S2A_32SNF_20221204_0_L2A
2023-01-08,manouba,Manouba,north,0.4497,0.2023,0.0467,52.40,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-19,manouba,Manouba,north,0.4568,0.2142,0.0682,56.30,0.0,1.000,S2A_32SNF_20230219_0_L2A
2023-03-24,manouba,Manouba,north,0.3550,0.1690,-0.0203,30.68,0.0,1.000,S2A_32SNF_20230324_0_L2A
2023-04-08,manouba,Manouba,north,0.3122,0.1497,-0.0426,22.26,0.0,1.000,S2B_32SNF_20230408_0_L2A
2023-05-28,manouba,Manouba,north,0.2024,0.1103,-0.1448,4.47,1.5,0.985,S2B_32SNF_20230528_0_L2A
2023-06-22,manouba,Manouba,north,0.2453,0.1293,-0.0917,10.80,0.0,1.000,S2A_32SNF_20230622_1_L2A
2023-07-14,manouba,Manouba,north,0.1707,0.0887,-0.1312,3.67,0.0,1.000,S2B_32SNF_20230714_0_L2A
2023-08-16,manouba,Manouba,north,0.1951,0.1343,-0.1183,8.27,0.0,0.860,S2B_32SNF_20230816_0_L2A
2023-09-10,manouba,Manouba,north,0.1583,0.0982,-0.1573,3.30,0.0,1.000,S2A_32SNF_20230910_1_L2A
2023-10-10,manouba,Manouba,north,0.1576,0.0972,-0.1673,2.70,0.0,1.000,S2A_32SNF_20231010_0_L2A
2023-11-14,manouba,Manouba,north,0.1842,0.1195,-0.1510,5.29,1.6,0.984,S2B_32SNF_20231114_0_L2A
2023-12-26,manouba,Manouba,north,0.2896,0.1581,-0.0646,16.84,0.0,1.000,S2A_32SNF_20231226_0_L2A
2024-01-25,manouba,Manouba,north,0.4946,0.2453,0.0991,61.24,0.0,1.000,S2A_32SNF_20240125_0_L2A
2024-02-04,manouba,Manouba,north,0.5709,0.2581,0.1823,72.53,0.0,1.000,S2A_32SNF_20240204_0_L2A
2024-03-30,manouba,Manouba,north,0.4795,0.1411,0.2211,87.70,0.1,0.999,S2B_32SNF_20240330_0_L2A
2024-04-04,manouba,Manouba,north,0.5120,0.2126,0.1555,73.50,0.0,1.000,S2A_32SNF_20240404_1_L2A
2024-05-12,manouba,Manouba,north,0.2422,0.1163,-0.1034,7.49,0.0,1.000,S2B_32SNF_20240512_0_L2A
2024-06-26,manouba,Manouba,north,0.1778,0.1010,-0.1284,3.98,0.0,1.000,S2A_32SNF_20240626_0_L2A
2024-07-31,manouba,Manouba,north,0.1580,0.0881,-0.1288,3.16,0.0,1.000,S2B_32SNF_20240731_0_L2A
2024-08-25,manouba,Manouba,north,0.1668,0.0972,-0.1461,3.04,0.0,1.000,S2A_32SNF_20240825_0_L2A
2024-09-01,manouba,Manouba,north,,,,,0.0,,S2A_32SNF_20240901_0_L2A
2024-10-01,manouba,Manouba,north,0.1582,0.1030,-0.1748,2.28,0.0,1.000,S2A_32SNF_20241001_0_L2A
2024-11-25,manouba,Manouba,north,0.3343,0.2022,-0.0513,27.38,0.0,1.000,S2B_32SNF_20241125_0_L2A
2024-12-10,manouba,Manouba,north,0.3875,0.2209,0.0083,40.81,0.0,1.000,S2A_32SNF_20241210_0_L2A
2025-01-24,manouba,Manouba,north,0.5604,0.2254,0.1874,77.62,0.0,1.000,S2B_32SNF_20250124_0_L2A
2025-02-18,manouba,Manouba,north,0.6739,0.2451,0.2944,86.22,0.1,0.999,S2C_32SNF_20250218_0_L2A
2025-03-15,manouba,Manouba,north,0.5923,0.1742,0.2950,90.86,0.0,1.000,S2B_32SNF_20250315_0_L2A
2025-04-19,manouba,Manouba,north,0.4781,0.2041,0.1003,67.28,3.5,0.965,S2C_32SNF_20250419_0_L2A
2025-05-31,manouba,Manouba,north,0.2243,0.1019,-0.1321,4.69,0.0,1.000,S2A_32SNF_20250531_0_L2A
2025-06-13,manouba,Manouba,north,0.2121,0.0921,-0.1391,3.70,0.0,1.000,S2B_32SNF_20250613_1_L2A
2025-07-23,manouba,Manouba,north,0.1681,0.0864,-0.1442,2.65,0.0,1.000,S2A_32SNF_20250723_0_L2A
2025-08-25,manouba,Manouba,north,0.1774,0.1020,-0.1371,3.56,0.0,1.000,S2B_32SNF_20250825_0_L2A
2025-09-01,manouba,Manouba,north,0.1787,0.1029,-0.1425,3.03,0.0,1.000,S2A_32SNF_20250901_0_L2A
